ts,frame,wheel,speed
1685324221737,72,0.3490658503988659,159.375
1685324221785,73,0.3490658503988659,159.375
1685324221832,74,0.3141592653589793,159.375
1685324221880,75,0.2792526803190927,159.375
1685324221957,76,0.2792526803190927,159.375
1685324222148,77,0.2792526803190927,159.375
1685324222224,78,0.3316125578789226,159.375
1685324222283,79,0.3839724354387525,159.375
1685324222342,80,0.3839724354387525,159.375
1685324222404,81,0.3839724354387525,159.375
1685324222461,82,0.3839724354387525,159.375
1685324222520,83,0.3839724354387525,159.375
1685324222576,84,0.3839724354387525,159.375
1685324222634,85,0.3839724354387525,159.375
1685324222689,86,0.5410520681182421,159.375
1685324222748,87,0.5585053606381855,159.375
1685324222805,88,0.5585053606381855,159.375
1685324222863,89,0.5410520681182421,159.375
1685324222920,90,0.5410520681182421,159.375
1685324222978,91,0.47123889803846897,159.375
1685324223043,92,0.47123889803846897,159.375
1685324223102,93,0.4537856055185257,159.375
1685324223167,94,0.3665191429188092,159.375
1685324223231,95,0.06981317007977318,159.375
1685324223308,96,0.03490658503988659,159.375
1685324223366,97,0.0,159.375
1685324223421,98,0.0,159.375
1685324223495,99,0.0,159.375
1685324223553,100,0.0,159.375
1685324223613,101,0.0,159.375
1685324223672,102,0.0,159.375
1685324223730,103,0.0,159.375
1685324223789,104,0.0,159.375
1685324223848,105,0.0,159.375
1685324223907,106,-0.017453292519943295,159.375
1685324223965,107,-0.017453292519943295,159.375
1685324224029,108,-0.03490658503988659,159.375
1685324224093,109,-0.03490658503988659,159.375
1685324224153,110,-0.05235987755982988,159.375
1685324224232,111,-0.05235987755982988,159.375
1685324224296,112,-0.05235987755982988,159.375
1685324224356,113,-0.05235987755982988,159.375
1685324224420,114,-0.05235987755982988,159.375
1685324224473,115,-0.05235987755982988,159.375
1685324224536,116,-0.05235987755982988,159.375
1685324224597,117,-0.05235987755982988,159.375
1685324224661,118,-0.05235987755982988,159.375
1685324224737,119,-0.05235987755982988,159.375
1685324224802,120,-0.03490658503988659,159.375
1685324224877,121,-0.03490658503988659,159.375
1685324224939,122,0.0,159.375
1685324225004,123,0.03490658503988659,159.375
1685324225069,124,0.05235987755982988,159.375
1685324225133,125,0.05235987755982988,159.375
1685324225200,126,0.05235987755982988,159.375
1685324225264,127,0.017453292519943295,159.375
1685324225328,128,-0.017453292519943295,159.375
1685324225392,129,-0.03490658503988659,159.375
1685324225458,130,-0.03490658503988659,159.375
1685324225520,131,-0.03490658503988659,159.375
1685324225581,132,-0.03490658503988659,159.375
1685324225643,133,-0.03490658503988659,159.375
1685324225702,134,-0.03490658503988659,159.375
1685324225773,135,-0.03490658503988659,159.375
1685324225840,136,-0.05235987755982988,159.375
1685324225904,137,-0.05235987755982988,159.375
1685324225970,138,-0.03490658503988659,159.375
1685324226036,139,-0.03490658503988659,159.375
1685324226108,140,-0.017453292519943295,159.375
1685324226176,141,-0.017453292519943295,159.375
1685324226247,142,0.0,159.375
1685324226316,143,0.0,159.375
1685324226384,144,0.0,159.375
1685324226449,145,0.0,159.375
1685324226512,146,0.017453292519943295,159.375
1685324226577,147,0.017453292519943295,159.375
1685324226657,148,0.017453292519943295,159.375
1685324226717,149,0.017453292519943295,159.375
1685324226780,150,0.017453292519943295,159.375
1685324226844,151,0.0,159.375
1685324226907,152,-0.017453292519943295,159.375
1685324226968,153,0.0,159.375
1685324227028,154,-0.017453292519943295,159.375
1685324227084,155,-0.017453292519943295,159.375
1685324227142,156,-0.017453292519943295,159.375
1685324227206,157,-0.017453292519943295,159.375
1685324227262,158,-0.017453292519943295,159.375
1685324227324,159,-0.017453292519943295,159.375
1685324227393,160,-0.017453292519943295,159.375
1685324227445,161,-0.017453292519943295,159.375
1685324227543,162,-0.03490658503988659,159.375
1685324227604,163,-0.05235987755982988,159.375
1685324227664,164,-0.05235987755982988,159.375
1685324227724,165,-0.06981317007977318,159.375
1685324227784,166,-0.08726646259971647,159.375
1685324227858,167,-0.08726646259971647,159.375
1685324227922,168,-0.10471975511965977,159.375
1685324227985,169,-0.17453292519943295,159.375
1685324228052,170,-0.2792526803190927,159.375
1685324228142,171,-0.40142572795869574,159.375
1685324228224,172,-0.5410520681182421,159.375
1685324228293,173,-0.5410520681182421,159.375
1685324228368,174,-0.5585053606381855,159.375
1685324228437,175,-0.6632251157578452,159.375
1685324228500,176,-0.767944870877505,159.375
1685324228562,177,-0.767944870877505,159.375
1685324228624,178,-0.8726646259971648,159.375
1685324228688,179,-0.890117918517108,159.375
1685324228750,180,-0.8552113334772214,159.375
1685324228813,181,-0.8377580409572781,159.375
1685324228872,182,-0.8377580409572781,159.375
1685324228937,183,-0.8377580409572781,159.375
1685324229001,184,-0.8203047484373349,159.375
1685324229064,185,-0.7853981633974483,159.375
1685324229128,186,-0.767944870877505,159.375
1685324229192,187,-0.767944870877505,159.375
1685324229252,188,-0.715584993317675,159.375
1685324229326,189,-0.6457718232379019,159.375
1685324229388,190,-0.5585053606381855,159.375
1685324229448,191,-0.5061454830783556,159.375
1685324229509,192,-0.5061454830783556,159.375
1685324229570,193,-0.5061454830783556,159.375
1685324229626,194,-0.5061454830783556,159.375
1685324229689,195,-0.5235987755982988,159.375
1685324229753,196,-0.5235987755982988,159.375
1685324229817,197,-0.5235987755982988,159.375
1685324229881,198,-0.5235987755982988,159.375
1685324229944,199,-0.5410520681182421,159.375
1685324230020,200,-0.5410520681182421,159.375
1685324230077,201,-0.5410520681182421,159.375
1685324230144,202,-0.5410520681182421,159.375
1685324230205,203,-0.5410520681182421,159.375
1685324230272,204,-0.5410520681182421,159.375
1685324230334,205,-0.4363323129985824,159.375
1685324230503,206,-0.3839724354387525,159.375
1685324230557,207,-0.20943951023931953,159.375
1685324230673,208,-0.05235987755982988,159.375
1685324230766,209,-0.03490658503988659,159.375
1685324230840,210,-0.03490658503988659,159.375
1685324230897,211,-0.03490658503988659,159.375
1685324230948,212,-0.017453292519943295,159.375
1685324231000,213,0.0,159.375
1685324231050,214,0.017453292519943295,159.375
1685324231101,215,0.05235987755982988,159.375
1685324231150,216,0.05235987755982988,159.375
1685324231201,217,0.06981317007977318,159.375
1685324231249,218,0.06981317007977318,159.375
1685324231300,219,0.06981317007977318,159.375
1685324231349,220,0.06981317007977318,159.375
1685324231398,221,0.06981317007977318,159.375
1685324231448,222,0.06981317007977318,159.375
1685324231497,223,0.06981317007977318,159.375
1685324231545,224,0.06981317007977318,159.375
1685324231595,225,0.08726646259971647,159.375
1685324231644,226,0.10471975511965977,159.375
1685324231694,227,0.12217304763960307,159.375
1685324231745,228,0.12217304763960307,159.375
1685324231796,229,0.12217304763960307,159.375
1685324231846,230,0.10471975511965977,159.375
1685324231897,231,0.10471975511965977,159.375
1685324231950,232,0.06981317007977318,159.375
1685324232000,233,0.017453292519943295,159.375
1685324232050,234,0.017453292519943295,159.375
1685324232100,235,0.017453292519943295,159.375
1685324232150,236,0.0,159.375
1685324232201,237,-0.017453292519943295,159.375
1685324232253,238,-0.03490658503988659,159.375
1685324232302,239,-0.05235987755982988,159.375
1685324232351,240,-0.05235987755982988,159.375
1685324232401,241,-0.05235987755982988,159.375
1685324232447,242,-0.06981317007977318,159.375
1685324232496,243,-0.08726646259971647,159.375
1685324232546,244,-0.10471975511965977,159.375
1685324232597,245,-0.15707963267948966,159.375
1685324232648,246,-0.17453292519943295,159.375
1685324232698,247,-0.19198621771937624,159.375
1685324232750,248,-0.2617993877991494,159.375
1685324232801,249,-0.2617993877991494,159.375
1685324232852,250,-0.24434609527920614,159.375
1685324232904,251,-0.24434609527920614,159.375
1685324232955,252,-0.24434609527920614,159.375
1685324233006,253,-0.24434609527920614,159.375
1685324233055,254,-0.24434609527920614,159.375
1685324233106,255,-0.22689280275926285,159.375
1685324233159,256,-0.12217304763960307,159.375
1685324233211,257,-0.017453292519943295,159.375
1685324233262,258,0.0,159.375
1685324233314,259,0.03490658503988659,159.375
1685324233366,260,0.06981317007977318,159.375
1685324233416,261,0.08726646259971647,159.375
1685324233468,262,0.08726646259971647,159.375
1685324233520,263,0.10471975511965977,159.375
1685324233569,264,0.19198621771937624,159.375
1685324233620,265,0.2617993877991494,159.375
1685324233669,266,0.3490658503988659,159.375
1685324233720,267,0.3839724354387525,159.375
1685324233772,268,0.40142572795869574,159.375
1685324233822,269,0.41887902047863906,159.375
1685324233872,270,0.4363323129985824,159.375
1685324233924,271,0.4363323129985824,159.375
1685324233976,272,0.40142572795869574,159.375
1685324234028,273,0.40142572795869574,159.375
1685324234080,274,0.3490658503988659,159.375
1685324234132,275,0.3316125578789226,159.375
1685324234184,276,0.3316125578789226,159.375
1685324234236,277,0.3316125578789226,159.375
1685324234290,278,0.3316125578789226,159.375
1685324234342,279,0.3316125578789226,159.375
1685324234395,280,0.3316125578789226,159.375
1685324234446,281,0.3316125578789226,159.375
1685324234497,282,0.2617993877991494,159.375
1685324234549,283,0.17453292519943295,159.375
1685324234600,284,0.15707963267948966,159.375
1685324234652,285,0.15707963267948966,159.375
1685324234705,286,0.15707963267948966,159.375
1685324234756,287,0.15707963267948966,159.375
1685324234809,288,0.19198621771937624,159.375
1685324234860,289,0.19198621771937624,159.375
1685324234909,290,0.19198621771937624,159.375
1685324234960,291,0.17453292519943295,159.375
1685324235017,292,0.17453292519943295,159.375
1685324235069,293,0.17453292519943295,159.375
1685324235120,294,0.17453292519943295,159.375
1685324235172,295,0.17453292519943295,159.375
1685324235223,296,0.19198621771937624,159.375
1685324235273,297,0.20943951023931953,159.375
1685324235325,298,0.20943951023931953,159.375
1685324235376,299,0.20943951023931953,159.375
1685324235440,300,0.20943951023931953,159.375
1685324235492,301,0.20943951023931953,159.375
1685324235542,302,0.20943951023931953,159.375
1685324235592,303,0.22689280275926285,159.375
1685324235645,304,0.22689280275926285,159.375
1685324235696,305,0.22689280275926285,159.375
1685324235746,306,0.22689280275926285,159.375
1685324235797,307,0.22689280275926285,159.375
1685324235848,308,0.22689280275926285,159.375
1685324235900,309,0.22689280275926285,159.375
1685324235951,310,0.22689280275926285,159.375
1685324236001,311,0.22689280275926285,159.375
1685324236052,312,0.22689280275926285,159.375
1685324236103,313,0.22689280275926285,159.375
1685324236152,314,0.22689280275926285,159.375
1685324236202,315,0.24434609527920614,159.375
1685324236252,316,0.24434609527920614,159.375
1685324236304,317,0.24434609527920614,159.375
1685324236356,318,0.24434609527920614,159.375
1685324236409,319,0.24434609527920614,159.375
1685324236460,320,0.24434609527920614,159.375
1685324236512,321,0.24434609527920614,159.375
1685324236564,322,0.24434609527920614,159.375
1685324236616,323,0.24434609527920614,159.375
1685324236672,324,0.24434609527920614,159.375
1685324236728,325,0.24434609527920614,159.375
1685324236780,326,0.24434609527920614,159.375
1685324236836,327,0.24434609527920614,159.375
1685324236889,328,0.24434609527920614,159.375
1685324236941,329,0.24434609527920614,159.375
1685324236992,330,0.24434609527920614,159.375
1685324237044,331,0.24434609527920614,159.375
1685324237096,332,0.24434609527920614,159.375
1685324237146,333,0.24434609527920614,159.375
1685324237197,334,0.24434609527920614,159.375
1685324237248,335,0.24434609527920614,159.375
1685324237298,336,0.24434609527920614,159.375
1685324237351,337,0.24434609527920614,159.375
1685324237400,338,0.24434609527920614,159.375
1685324237451,339,0.22689280275926285,159.375
1685324237502,340,0.22689280275926285,159.375
1685324237552,341,0.24434609527920614,159.375
1685324237613,342,0.24434609527920614,159.375
1685324237664,343,0.22689280275926285,159.375
1685324237716,344,0.22689280275926285,159.375
1685324237766,345,0.22689280275926285,159.375
1685324237817,346,0.22689280275926285,159.375
1685324237868,347,0.22689280275926285,159.375
1685324237918,348,0.22689280275926285,159.375
1685324237969,349,0.22689280275926285,159.375
1685324238018,350,0.22689280275926285,159.375
1685324238070,351,0.22689280275926285,159.375
1685324238122,352,0.22689280275926285,159.375
1685324238173,353,0.22689280275926285,159.375
1685324238224,354,0.22689280275926285,159.375
1685324238276,355,0.22689280275926285,159.375
1685324238327,356,0.22689280275926285,159.375
1685324238378,357,0.22689280275926285,159.375
1685324238428,358,0.22689280275926285,159.375
1685324238480,359,0.22689280275926285,159.375
1685324238531,360,0.22689280275926285,159.375
1685324238581,361,0.22689280275926285,159.375
1685324238630,362,0.22689280275926285,159.375
1685324238682,363,0.22689280275926285,159.375
1685324238733,364,0.22689280275926285,159.375
1685324238785,365,0.22689280275926285,159.375
1685324238836,366,0.20943951023931953,159.375
1685324238888,367,0.20943951023931953,159.375
1685324238940,368,0.20943951023931953,159.375
1685324238995,369,0.19198621771937624,159.375
1685324239046,370,0.19198621771937624,159.375
1685324239098,371,0.17453292519943295,159.375
1685324239150,372,0.10471975511965977,159.375
1685324239202,373,0.08726646259971647,159.375
1685324239251,374,0.06981317007977318,159.375
1685324239302,375,0.06981317007977318,159.375
1685324239353,376,0.06981317007977318,159.375
1685324239404,377,0.03490658503988659,159.375
1685324239455,378,0.03490658503988659,159.375
1685324239507,379,0.03490658503988659,159.375
1685324239559,380,0.03490658503988659,159.375
1685324239610,381,0.03490658503988659,159.375
1685324239663,382,0.017453292519943295,159.375
1685324239713,383,0.0,159.375
1685324239764,384,0.0,159.375
1685324239816,385,0.0,159.375
1685324239864,386,0.0,159.375
1685324239916,387,-0.017453292519943295,159.375
1685324239967,388,-0.017453292519943295,159.375
1685324240020,389,-0.017453292519943295,159.375
1685324240070,390,-0.017453292519943295,159.375
1685324240122,391,-0.017453292519943295,159.375
1685324240172,392,-0.017453292519943295,159.375
1685324240224,393,-0.017453292519943295,159.375
1685324240277,394,-0.017453292519943295,159.375
1685324240328,395,0.0,159.375
1685324240381,396,0.0,159.375
1685324240433,397,0.017453292519943295,159.375
1685324240482,398,0.017453292519943295,159.375
1685324240533,399,0.03490658503988659,159.375
1685324240583,400,0.06981317007977318,159.375
1685324240635,401,0.08726646259971647,159.375
1685324240687,402,0.06981317007977318,159.375
1685324240740,403,0.06981317007977318,159.375
1685324240792,404,0.06981317007977318,159.375
1685324240844,405,0.08726646259971647,159.375
1685324240896,406,0.08726646259971647,159.375
1685324240948,407,0.06981317007977318,159.375
1685324240999,408,0.06981317007977318,159.375
1685324241051,409,0.06981317007977318,159.375
1685324241102,410,0.03490658503988659,159.375
1685324241152,411,0.017453292519943295,159.375
1685324241204,412,0.017453292519943295,159.375
1685324241256,413,0.0,159.375
1685324241307,414,0.0,159.375
1685324241359,415,0.0,159.375
1685324241410,416,0.0,159.375
1685324241462,417,0.0,159.375
1685324241516,418,0.0,159.375
1685324241568,419,0.0,159.375
1685324241620,420,0.0,159.375
1685324241673,421,0.0,159.375
1685324241722,422,-0.017453292519943295,159.375
1685324241784,423,0.0,159.375
1685324241836,424,0.017453292519943295,159.375
1685324241888,425,0.017453292519943295,159.375
1685324241941,426,0.03490658503988659,159.375
1685324242006,427,0.03490658503988659,159.375
1685324242060,428,0.03490658503988659,159.375
1685324242111,429,0.017453292519943295,159.375
1685324242164,430,0.017453292519943295,159.375
1685324242215,431,0.0,159.375
1685324242267,432,0.0,159.375
1685324242318,433,0.0,159.375
1685324242368,434,-0.017453292519943295,159.375
1685324242418,435,0.0,159.375
1685324242468,436,0.0,159.375
1685324242519,437,0.0,159.375
1685324242572,438,0.0,159.375
1685324242624,439,0.0,159.375
1685324242677,440,0.0,159.375
1685324242728,441,0.0,159.375
1685324242781,442,0.017453292519943295,159.375
1685324242832,443,0.017453292519943295,159.375
1685324242884,444,0.017453292519943295,159.375
1685324242936,445,0.017453292519943295,159.375
1685324242988,446,0.03490658503988659,159.375
1685324243042,447,0.05235987755982988,159.375
1685324243093,448,0.05235987755982988,159.375
1685324243145,449,0.05235987755982988,159.375
1685324243197,450,0.03490658503988659,159.375
1685324243253,451,0.03490658503988659,159.375
1685324243304,452,0.03490658503988659,159.375
1685324243355,453,0.03490658503988659,159.375
1685324243406,454,0.03490658503988659,159.375
1685324243457,455,0.03490658503988659,159.375
1685324243509,456,0.05235987755982988,159.375
1685324243560,457,0.05235987755982988,159.375
1685324243609,458,0.06981317007977318,159.375
1685324243660,459,0.06981317007977318,159.375
1685324243712,460,0.05235987755982988,159.375
1685324243764,461,0.05235987755982988,159.375
1685324243814,462,0.05235987755982988,159.375
1685324243866,463,0.05235987755982988,159.375
1685324243917,464,0.05235987755982988,159.375
1685324243970,465,0.08726646259971647,159.375
1685324244021,466,0.08726646259971647,159.375
1685324244073,467,0.10471975511965977,159.375
1685324244124,468,0.10471975511965977,159.375
1685324244177,469,0.10471975511965977,159.375
1685324244226,470,0.19198621771937624,159.375
1685324244277,471,0.08726646259971647,159.375
1685324244328,472,0.06981317007977318,159.375
1685324244384,473,0.06981317007977318,159.375
1685324244436,474,0.08726646259971647,159.375
1685324244487,475,0.08726646259971647,159.375
1685324244538,476,0.08726646259971647,159.375
1685324244591,477,0.08726646259971647,159.375
1685324244643,478,0.08726646259971647,159.375
1685324244694,479,0.10471975511965977,159.375
1685324244745,480,0.12217304763960307,159.375
1685324244798,481,0.13962634015954636,159.375
1685324244853,482,0.12217304763960307,159.375
1685324244910,483,0.12217304763960307,159.375
1685324244961,484,0.12217304763960307,159.375
1685324245012,485,0.12217304763960307,159.375
1685324245064,486,0.13962634015954636,159.375
1685324245115,487,0.19198621771937624,159.375
1685324245166,488,0.22689280275926285,159.375
1685324245218,489,0.22689280275926285,159.375
1685324245269,490,0.22689280275926285,159.375
1685324245320,491,0.22689280275926285,159.375
1685324245372,492,0.22689280275926285,159.375
1685324245425,493,0.22689280275926285,159.375
1685324245473,494,0.22689280275926285,159.375
1685324245524,495,0.20943951023931953,159.375
1685324245575,496,0.22689280275926285,159.375
1685324245625,497,0.22689280275926285,159.375
1685324245676,498,0.22689280275926285,159.375
1685324245727,499,0.22689280275926285,159.375
1685324245777,500,0.2792526803190927,159.375
1685324245827,501,0.29670597283903605,159.375
1685324245878,502,0.3141592653589793,159.375
1685324245928,503,0.3141592653589793,159.375
1685324245978,504,0.3141592653589793,159.375
1685324246029,505,0.3141592653589793,159.375
1685324246077,506,0.3141592653589793,159.375
1685324246127,507,0.3141592653589793,159.375
1685324246177,508,0.3141592653589793,159.375
1685324246227,509,0.3141592653589793,159.375
1685324246277,510,0.3490658503988659,159.375
1685324246327,511,0.3665191429188092,159.375
1685324246377,512,0.3665191429188092,159.375
1685324246426,513,0.3665191429188092,159.375
1685324246476,514,0.3665191429188092,159.375
1685324246525,515,0.3665191429188092,159.375
1685324246575,516,0.3839724354387525,159.375
1685324246625,517,0.3839724354387525,159.375
1685324246672,518,0.3839724354387525,159.375
1685324246721,519,0.3839724354387525,159.375
1685324246770,520,0.3839724354387525,159.375
1685324246820,521,0.3839724354387525,159.375
1685324246870,522,0.3839724354387525,159.375
1685324246920,523,0.3665191429188092,159.375
1685324246970,524,0.3665191429188092,159.375
1685324247021,525,0.3665191429188092,159.375
1685324247071,526,0.3839724354387525,159.375
1685324247120,527,0.3839724354387525,159.375
1685324247171,528,0.3839724354387525,159.375
1685324247221,529,0.3665191429188092,159.375
1685324247269,530,0.3490658503988659,159.375
1685324247329,531,0.3665191429188092,159.375
1685324247379,532,0.3665191429188092,159.375
1685324247429,533,0.3665191429188092,159.375
1685324247480,534,0.3665191429188092,159.375
1685324247530,535,0.3665191429188092,159.375
1685324247580,536,0.3665191429188092,159.375
1685324247629,537,0.3665191429188092,159.375
1685324247678,538,0.3665191429188092,159.375
1685324247728,539,0.3665191429188092,159.375
1685324247780,540,0.3665191429188092,159.375
1685324247830,541,0.3665191429188092,159.375
1685324247878,542,0.3665191429188092,159.375
1685324247929,543,0.3665191429188092,159.375
1685324247980,544,0.3665191429188092,159.375
1685324248032,545,0.40142572795869574,159.375
1685324248083,546,0.40142572795869574,159.375
1685324248133,547,0.40142572795869574,159.375
1685324248185,548,0.3839724354387525,159.375
1685324248236,549,0.3839724354387525,159.375
1685324248286,550,0.3839724354387525,159.375
1685324248336,551,0.3839724354387525,159.375
1685324248388,552,0.3839724354387525,159.375
1685324248438,553,0.3665191429188092,159.375
1685324248488,554,0.3490658503988659,159.375
1685324248540,555,0.2792526803190927,159.375
1685324248605,556,0.20943951023931953,159.375
1685324248655,557,0.19198621771937624,159.375
1685324248705,558,0.15707963267948966,159.375
1685324248756,559,0.12217304763960307,159.375
1685324248807,560,0.10471975511965977,159.375
1685324248857,561,0.06981317007977318,159.375
1685324248908,562,0.06981317007977318,159.375
1685324248959,563,0.06981317007977318,159.375
1685324249012,564,0.017453292519943295,159.375
1685324249062,565,0.0,159.375
1685324249112,566,0.0,159.375
1685324249162,567,-0.017453292519943295,159.375
1685324249218,568,-0.05235987755982988,159.375
1685324249271,569,-0.10471975511965977,159.375
1685324249325,570,-0.10471975511965977,159.375
1685324249378,571,-0.10471975511965977,159.375
1685324249432,572,-0.10471975511965977,159.375
1685324249485,573,-0.10471975511965977,159.375
1685324249538,574,-0.10471975511965977,159.375
1685324249590,575,-0.10471975511965977,159.375
1685324249642,576,-0.10471975511965977,159.375
1685324249690,577,-0.10471975511965977,159.375
1685324249736,578,-0.10471975511965977,159.375
1685324249784,579,-0.10471975511965977,159.375
1685324249830,580,-0.08726646259971647,159.375
1685324249878,581,-0.03490658503988659,159.375
1685324249926,582,-0.03490658503988659,159.375
1685324249972,583,0.0,159.375
1685324250021,584,0.017453292519943295,159.375
1685324250069,585,0.017453292519943295,159.375
1685324250116,586,0.03490658503988659,159.375
1685324250164,587,0.05235987755982988,159.375
1685324250213,588,0.05235987755982988,159.375
1685324250261,589,0.05235987755982988,159.375
1685324250308,590,0.05235987755982988,159.375
1685324250356,591,0.05235987755982988,159.375
1685324250404,592,0.05235987755982988,159.375
1685324250456,593,0.05235987755982988,159.375
1685324250506,594,0.08726646259971647,159.375
1685324250556,595,0.19198621771937624,159.375
1685324250604,596,0.2617993877991494,159.375
1685324250652,597,0.24434609527920614,159.375
1685324250700,598,0.08726646259971647,159.375
1685324250746,599,0.08726646259971647,159.375
1685324250796,600,0.10471975511965977,159.375
1685324250845,601,0.12217304763960307,159.375
1685324250892,602,0.12217304763960307,159.375
1685324250940,603,0.12217304763960307,159.375
1685324250990,604,0.12217304763960307,159.375
1685324251038,605,0.20943951023931953,159.375
1685324251088,606,0.22689280275926285,159.375
1685324251136,607,0.20943951023931953,159.375
1685324251184,608,0.19198621771937624,159.375
1685324251233,609,0.20943951023931953,159.375
1685324251281,610,0.22689280275926285,159.375
1685324251329,611,0.22689280275926285,159.375
1685324251379,612,0.29670597283903605,159.375
1685324251428,613,0.3141592653589793,159.375
1685324251475,614,0.3141592653589793,159.375
1685324251524,615,0.3141592653589793,159.375
1685324251573,616,0.3141592653589793,159.375
1685324251624,617,0.3141592653589793,159.375
1685324251676,618,0.3141592653589793,159.375
1685324251726,619,0.3141592653589793,159.375
1685324251776,620,0.3141592653589793,159.375
1685324251825,621,0.3141592653589793,159.375
1685324251875,622,0.3316125578789226,159.375
1685324251926,623,0.20943951023931953,159.375
1685324251980,624,0.08726646259971647,159.375
1685324252030,625,0.06981317007977318,159.375
1685324252077,626,0.06981317007977318,159.375
1685324252127,627,0.06981317007977318,159.375
1685324252177,628,0.05235987755982988,159.375
1685324252227,629,0.03490658503988659,159.375
1685324252274,630,0.017453292519943295,159.375
1685324252324,631,0.017453292519943295,159.375
1685324252375,632,0.0,159.375
1685324252425,633,0.0,159.375
1685324252477,634,0.0,159.375
1685324252526,635,0.0,159.375
1685324252577,636,0.0,159.375
1685324252628,637,0.0,159.375
1685324252766,638,0.0,159.375
1685324252816,639,0.0,159.375
1685324252867,640,0.0,159.375
1685324252917,641,0.0,159.375
1685324252968,642,0.0,159.375
1685324253020,643,0.0,159.375
1685324253070,644,0.0,159.375
1685324253120,645,0.0,159.375
1685324253172,646,0.0,159.375
1685324253223,647,0.0,159.375
1685324253275,648,0.0,159.375
1685324253325,649,0.0,159.375
1685324253373,650,0.0,159.375
